id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5267162,East Nashville Historic Cottage,27235312,Paula,,District 6,36.1853069,-86.74574433,Entire home/apt,110,2,42,9/4/16,2.28,1,342
3800796,"Modern, posh studio loft",2267873,Michael,,District 6,36.18539746,-86.74459386,Entire home/apt,119,1,31,5/3/16,1.3,3,326
8920123,Charming Vintage Flair in East Nashville,31148752,Bob,,District 6,36.17223826,-86.74155669,Entire home/apt,429,2,4,4/17/16,0.48,44,342
13540375,Skyline View from East Nashville!,75504429,Roger,,District 6,36.16964329,-86.7544321,Entire home/apt,135,1,16,9/5/16,9.06,1,133
8993764,Skyview Home East Nashville,21823262,Jason,,District 6,36.18182312,-86.72910666,Entire home/apt,150,2,18,8/28/16,2.38,2,39
5217231,5 Points Star II,16087739,Lisa,,District 6,36.17429209,-86.74939472,Entire home/apt,325,1,13,8/29/16,0.75,1,302
3783554,Gorgeous E. Nash home w/character ,2267873,Michael,,District 6,36.19071626,-86.74160067,Entire home/apt,238,1,22,7/24/16,0.88,3,316
11983747,Private East Nash Room & Bath!,1273177,Ryan & Allison,,District 6,36.18131951,-86.71566358,Private room,67,2,5,7/30/16,1.34,1,90
9542478,Private Suite - Boscobel Bungalow - East Nashville,15356604,Mitch And Donna,,District 6,36.17158741,-86.73671579,Entire home/apt,95,2,41,9/2/16,6.65,1,329
7072228,Luxury 5Points Nashville Townhome,35736198,Brooke,,District 6,36.17539104,-86.75109804,Entire home/apt,99,2,25,8/31/16,1.74,1,50
3890033,Condo Near Downtown Nashville,16436708,Brian,,District 6,36.1727386,-86.7655918,Entire home/apt,200,1,1,6/9/16,0.33,1,7
2906844,Beautiful Loft Apt East Nashville,6117864,Sara,,District 6,36.17717845,-86.74109484,Entire home/apt,120,2,166,8/30/16,5.93,2,319
12712683,Lockeland Loft,69115035,Joan,,District 6,36.18201905,-86.7405667,Entire home/apt,89,1,4,9/1/16,3.75,1,44
6435325,East Nashville Carriage House,32956341,Shawn,,District 6,36.1721651,-86.73811352,Entire home/apt,110,2,83,9/5/16,5.51,1,301
9845474,East Nashville Bungalow,20397658,Shannon,,District 6,36.17404217,-86.74109463,Entire home/apt,275,1,0,,,1,0
12137152,Cozy East Nashville room near everything!,3772683,Emma,,District 6,36.1722483,-86.74591996,Private room,50,1,4,8/2/16,2.31,2,13
3742359,East Nashville Private Cozy Loft,13976860,Connie,,District 6,36.16936564,-86.73647622,Entire home/apt,125,2,138,8/29/16,5.41,1,315
13163217,Apt. Minutes from Downtown,32757235,Katie,,District 6,36.16981451,-86.76376193,Entire home/apt,150,1,1,6/18/16,0.37,1,0
10058442,Heated Pool! East Nashville Home,51309829,Kelani,,District 6,36.18054871,-86.74568668,Entire home/apt,525,2,17,8/29/16,2.9,1,63
9715109,New Home Downtown Nashville,10783135,Emmit,,District 6,36.16947042,-86.76091297,Entire home/apt,550,2,10,8/7/16,1.2,1,328
